id,latitude,longitude,name,ref,network,operator
11136343227,-34.6880284,-58.3566742,Larralde y Supisiche,,,
11136343228,-34.686862,-58.3580508,Larralde y Salta,,,
11136343229,-34.6853622,-58.3599375,Larralde y O'Higgins,,,
11136343230,-34.6843451,-58.3620508,Sarmiento y García,,,
11136343231,-34.686483,-58.3643996,Sarmiento y Heredia,,,
11136343232,-34.6852851,-58.3661035,Gral Heredia y Tres Sargentos,,,
11136343233,-34.6846403,-58.366904,Gral . Heredia y Reconquista,,,
11136343234,-34.6834555,-58.3684056,Heredia y Elizalde,,,
11136343235,-34.6819627,-58.3702907,Heredia y Lacarra,,,
11136343236,-34.6803452,-58.3684939,Lacarra y Lucena,,,
11136343238,-34.6751989,-58.3640279,CBC Avellaneda,,,
11136343239,-34.6715374,-58.3615544,Belgrano 1372,,,
11136343240,-34.6701352,-58.362526,Belgrano y Velez Sársfield,,,
11136343242,-34.6683844,-58.3636668,Plaza Ucrania,,,
11136343243,-34.6663079,-58.3620654,San Martín y General Paz,,,
11136343244,-34.6644987,-58.3608475,Mitre y 12 de Octubre,,,
11136434605,-34.6666995,-58.3650981,Hospital Fiorito,,,
11136434606,-34.6681535,-58.364061,Plaza Lolita Torres,,,
11136434607,-34.6699233,-58.3628902,Belgrano y Velez Sársfield,,,
11136434608,-34.6716262,-58.361723,,,,
11136434609,-34.6736244,-58.362701,Museo Ferroviario,,,
11136434610,-34.6750306,-58.3642715,Municipalidad de Avellaneda,,,
11136494857,-34.6793784,-58.3692633,Güemes y Lucena,,,
11136494858,-34.680981,-58.3712357,Güemes y Heredia,,,
11136494859,-34.6818604,-58.3705906,Heredia y Lacarra,,,
11136494860,-34.6833924,-58.3686898,Heredia y Elizalde,,,
11136494861,-34.6845754,-58.367197,Heredia y Reconquista,,,
11136494862,-34.6852118,-58.3664056,Heredia y Tres Sargentos,,,
11136494863,-34.6866139,-58.3647095,Heredia y Sarmiento,,,
11136494864,-34.6842104,-58.361723,Sarmiento y Larralde,,,
11136494865,-34.6852679,-58.3602778,Larralde y O'Higgins,,,
11136494866,-34.6867677,-58.3583766,Plazoleta Don Bosco,,,
11136635967,-34.6879398,-58.3569475,Larralde y Supisiche,,,
11136635968,-34.6894615,-58.3552595,Larralde y Ferré,,,
11136635969,-34.690662,-58.3538814,Larralde y General Madariaga,,,
11136635970,-34.6925587,-58.3516038,Larralde y Molina,,,
11136635971,-34.6941616,-58.3497033,Plaza Uruguay,,,
11136635972,-34.6955501,-58.3480586,Larralde y Suipacha,,,
11136635973,-34.6967229,-58.3467223,Larralde y El Salvador,,,
11136635974,-34.6988165,-58.3442054,Cementerio de Avellaneda,,,
11136635975,-34.7001324,-58.3426324,Plaza Cabezas,,,
11136635976,-34.702207,-58.3401206,Centenario Uruguayo,,,
11136635977,-34.7042358,-58.3372897,Larralde y Matanza,,,
11136635978,-34.7062308,-58.3390518,Matanza y Lafuente,,,
11136635979,-34.7068289,-58.3397678,Matanza y Heredia,,,
11136635980,-34.7077049,-58.3407735,Matanza y Helguera,,,
11136635981,-34.7084964,-58.3416761,Matanza y Casacuberta,,,
11136635982,-34.709969,-58.3433715,Matanza y De la Serna,,,
11136635983,-34.7106811,-58.3442064,Matanza y Cangallo,,,
11136635984,-34.7116302,-58.3453084,Matanza y Campichuelo,,,
11136635985,-34.7125797,-58.3464077,Matanza y Caxaraville,,,
11136635986,-34.7140485,-58.3481254,Matanza y Camino Belgrano,,,
11136635987,-34.7147772,-58.3476361,Camino Belgrano y De los Italianos,,,
11136635988,-34.7165204,-58.3456711,Camino Belgrano y Mendez,,,
11136635989,-34.718378,-58.3435076,Camino Belgrano y Condarco,,,
11136635990,-34.7191235,-58.3426632,Camino Belgrano y Rondeau,,,
11136635991,-34.7209948,-58.3404809,Camino Belgrano y Dirk Kloosterman,,,
11136635992,-34.7223231,-58.3389622,Avenida Onsari,,,
11136751789,-34.7420981,-58.3161905,Camino Belgrano y Líbano,,,
11136751790,-34.744244,-58.3137098,Camino Belgrano y Néstor Kirchner,,,
11136751791,-34.7446777,-58.3139187,Néstor Kirchner 1023,,,
11136751792,-34.7460949,-58.317109,Néstor Kirchner y Calle 881,,,
11136751793,-34.7468385,-58.3195552,Néstor Kirchner y Calle 885,,,
11136751794,-34.7455281,-58.3159917,Néstor Kirchner y Arturo Jauretche,,,
11136751795,-34.7471155,-58.3223283,Néstor Kirchner y Calle 887,,,
11136751796,-34.7476511,-58.3252473,Néstor Kirchner y Calle 889,,,
11136751800,-34.7495174,-58.3284364,Néstor Kirchner y Eva Perón,,,
11137558816,-34.6939883,-58.3301527,Parque Domínico,,,
11137558819,-34.6804934,-58.3982297,Perón y La Rioja,,,
11142420637,-34.6092104,-58.4082434,Plaza Miserere,,,
11142442165,-34.6096495,-58.4086864,Plaza Miserere,,,
11142442166,-34.6095527,-58.408689,Plaza Miserere,,,
11142442167,-34.6098765,-58.4086748,Plaza Miserere,,,
11142652444,-34.5527415,-58.4842468,Naon y Paroissien,,,
11142748906,-34.6094928,-58.3739532,Legislatura,,,
11142748907,-34.6095473,-58.3739018,Legislatura,,,
11142748908,-34.6124167,-58.3713159,Belgrano y Defensa,,,
11142748909,-34.6123298,-58.3713216,Belgrano y Defensa,,,
11142748912,-34.6218558,-58.3717442,San Juan y Defensa,,,
11142748913,-34.6219319,-58.37174,San Juan y Defensa,,,
11142748914,-34.6220257,-58.3763641,Plaza Vera Peñaloza,,,
11142748915,-34.6221206,-58.3763507,Plaza Vera Peñaloza,,,
11143282640,-34.5038337,-58.5046108,Díaz Vélez y Chacabuco,,,
11143282641,-34.5038809,-58.5045765,Díaz Vélez y Chacabuco,,,
11143295906,-34.5029426,-58.5026499,Diaz Velez y Avellaneda,,,
11143295907,-34.5029852,-58.5026187,Diaz Velez y Avellaneda,,,
11143588453,-34.7497275,-58.3285894,Néstor Kirchner y Eva Perón,,,
11143588454,-34.7478152,-58.3253309,Néstor Kirchner y Calle 889,,,
11143588455,-34.7472077,-58.322649,Néstor Kirchner y Calle 887,,,
11143588456,-34.746993,-58.3197564,Néstor Kirchner y Calle 885,,,
11143588457,-34.7461072,-58.3168978,Néstor Kirchner y Calle 881,,,
11143588458,-34.7455915,-58.3157177,Néstor Kirchner y Arturo Jauretche,,,
11143588459,-34.7451133,-58.3146269,Néstor Kirchner y 878,,,
11143588460,-34.7446971,-58.3136851,Néstor Kirchner 1024,,,
11143588461,-34.7430981,-58.3146692,Camino Belgrano y San Luis,,,
11143588462,-34.7421446,-58.3158408,Camino Belgrano y Líbano,,,
11143588463,-34.7394877,-58.3188331,Rotonda Pasco,,,
11144590524,-34.6617636,-58.3756815,Estación Avellaneda,,,
11144590525,-34.6614448,-58.3754698,Estación Avellaneda,,,
11144590526,-34.6640118,-58.3769793,Estación Avellaneda,,,
11144652547,-34.6614889,-58.3753913,Estación Avellaneda,,,
11144652548,-34.6618115,-58.3756123,Estación Avellaneda,,,
11145323548,-34.684333,-58.54625,Perón e Inclán,,,
11145323549,-34.6852731,-58.5449962,Perón y Peribebuy,,,
11145323553,-34.6878736,-58.5498311,Marcón e Inclán,,,
11145323554,-34.6886728,-58.548746,Marcón y Peribebuy,,,
11145323555,-34.689124,-58.5467674,Arieta y Berro,,,
11145323556,-34.6925619,-58.5421105,Acindar,,,
11145323557,-34.6902708,-58.5452219,Arieta y Perdriel,,,
11145323558,-34.694137,-58.5400831,Arieta y Alberti,,,
11145323559,-34.6950191,-58.5388922,Arieta y Miralla,,,
11145323560,-34.6968149,-58.5365776,Arieta y Crovara,,,
11145323561,-34.6972862,-58.5296627,Nazar y Uspallata,,,
11145323562,-34.6983105,-58.528286,Nazar y Luzuriaga,,,
11145323563,-34.6983861,-58.5280064,Nazar y Luzuriaga,,,
11145323564,-34.6991955,-58.5270234,Nazar y Ramos,,,
11145323565,-34.6992616,-58.5268035,Nazar y Ramos,,,
11145323566,-34.7090593,-58.5233303,Alico y Artilleros,,,
11145323567,-34.7081871,-58.5200615,Alico y Nazar,,,
11145323568,-34.7064692,-58.5205331,Nazar y Pirán,,,
11145323569,-34.7063305,-58.5206672,Nazar y Pirán,,,
11145323570,-34.7047369,-58.5211501,Nazar y Juncal,,,
11145323571,-34.704571,-58.5212917,Nazar y Juncal,,,
11145323572,-34.7029374,-58.5217972,Nazar y Lacasa,,,
11145323573,-34.7019597,-58.5231651,Plaza Juan Manuel de Rosas,,,
11145323574,-34.7019015,-58.5233544,Plaza Juan Manuel de Rosas,,,
11145323575,-34.7010665,-58.5243578,Nazar y Montenegro,,,
11145323576,-34.7010097,-58.5246109,Nazar y Montenegro,,,
11145323577,-34.7001412,-58.5255186,Nazar y Chorroarín,,,
11145323578,-34.7001019,-58.5258337,Nazar y Chorroarín,,,
11145323579,-34.697366,-58.5293779,Nazar y Uspallata,,,
11145323580,-34.6963494,-58.5307861,Nazar y Superí,,,
11145323581,-34.6957958,-58.5316739,Nazar y Falucho,,,
11145323582,-34.6949666,-58.5326502,Nazar y Crovara,,,
11145323583,-34.695126,-58.5385837,Arieta y Miralla,,,
11145323584,-34.694256,-58.5397558,Arieta y Alberti,,,
11145323585,-34.6926381,-58.5419024,Acindar,,,
11145323586,-34.6905222,-58.544732,Arieta y Perdriel,,,
11145323587,-34.6882356,-58.5477755,Arieta y Peribebuy,,,
11145455662,-34.6277554,-58.3801621,Plaza Constitución,,,
11145455663,-34.6131375,-58.3820102,Belgrano y 9 de Julio,,,
11145455664,-34.6138188,-58.3919334,Avenida Entre Ríos,,,
11145455665,-34.6140603,-58.3953012,Belgrano y Sarandí,,,
11145455666,-34.6142668,-58.3981665,Belgrano y Pasco,,,
11145455667,-34.6144811,-58.4022038,Belgrano y Alberti,,,
11147287767,-34.6378484,-58.3570641,Mendoza y Brown,,,
11147315148,-34.6073632,-58.3823476,Mitre y 9 de Julio,,,
11148358972,-34.5810941,-58.4447355,Concepción Arenal y Conde,,,
11152146367,-34.6069012,-58.432664,Hospital de Oncología,,,
11152146368,-34.6069103,-58.4326006,Hospital de Oncología,,,
11153143752,-34.7061612,-58.4302832,Magallanes y Fernández,,,
11153249350,-34.7109145,-58.4230807,San Martín y Hernandarias,,,
11153317817,-34.7076057,-58.4183489,San Martín y San Vladimiro,,,
11153581569,-34.6601063,-58.3731492,Colón 151,,,
11155212033,-34.5934017,-58.4285478,Scalabrini Ortiz y Cabrera,,,
11155212034,-34.5932195,-58.4282783,Scalabrini Ortiz y Cabrera,,,
11155212035,-34.5931534,-58.4283507,Scalabrini Ortiz y Cabrera,,,
11156145093,-34.6626314,-58.3675373,Belgrano y Berutti,,,
11156183448,-34.6749649,-58.3496273,Mitre y Piñero,,,
11158288873,-34.5844023,-58.4426573,Niceto Vega y Ravignani,,,
11158288874,-34.5844555,-58.4427126,Niceto Vega y Ravignani,,,
11158288888,-34.6027452,-58.4809266,Arregui y Artigas,,,
11158288889,-34.6027112,-58.4809569,Arregui y Artigas,,,
11158288897,-34.6118182,-58.4740887,César Díaz y Artigas,,,
11158288898,-34.6118541,-58.4740609,César Díaz y Artigas,,,
11158746874,-34.6840525,-58.3427292,Mitre y Vedia,,,
11158984175,-34.7008557,-58.3221078,Condarco y Mitre,,,
11159002745,-34.7088202,-58.331336,Avenida Larralde,,,
11159082138,-34.7336094,-58.325818,Avenida Montevideo,,,
11160476298,-34.7402601,-58.3206359,Rotonda de Pasco,,,
11161118133,-34.6583772,-58.3726346,Irigoyen y Mitre,,,
11161667115,-34.5132445,-58.4986143,Saenz Peña y Chacabuco,,,
11161667116,-34.5123026,-58.4966093,Saenz Peña y Avellaneda,,,
11163598797,-34.6622179,-58.3757289,Yrigoyen y Constitución,,,
11163598798,-34.6618811,-58.3756607,Estacion Avellaneda,,,
11163905501,-34.7072538,-58.4542464,Terminal La Noria,,,
11164357827,-34.7023998,-58.4280132,Mendoza y Don Orione,,,
11164357828,-34.7016504,-58.4269752,1 de Mayo y Mendoza,,,
11164357829,-34.7003683,-58.4279632,1 de Mayo y Dean Funes,,,
11164357830,-34.6986792,-58.4290583,Tagle y 1 de Mayo,,,
11164357831,-34.6980208,-58.4278186,Tagle y Avellaneda,,,
11164357832,-34.6967046,-58.425317,Tagle y Castro,,,
11164357833,-34.6937348,-58.4205175,Moreno y Chubut,,,
11164357834,-34.679219,-58.4038245,Avenida Remedios de Escalada,,,
11164357835,-34.6772323,-58.4008972,Rivadavia y Perón,,,
11164357836,-34.6785576,-58.3985363,Jaures y Humberto Primo,,,
11164357837,-34.6800575,-58.3971954,Jean Jaures y La Rioja,,,
11164357838,-34.6813201,-58.3960656,Jean Jaures y Fernández,,,
11164357839,-34.6824951,-58.3951003,Jean Jaures y Catamarca,,,
11164357840,-34.7070955,-58.4369751,Recondo y Larrazábal,,,
11164357841,-34.704377,-58.431652,Magallanes y Mendoza,,,
11164357842,-34.7120102,-58.4251542,San Martín y Magallanes,,,
11164357843,-34.6738478,-58.382,Yrigoyen y Freire,,,
11164357844,-34.6716477,-58.3813421,Yrigoyen y Garibaldi,,,
11164357845,-34.6682129,-58.379952,Yrigoyen y Rivadavia,,,
11164357846,-34.6660742,-58.3785428,Yrigoyen y Fernandez,,,
11164357847,-34.6640051,-58.3771227,Yrigoyen y Rosetti,,,
11164357848,-34.6577763,-58.3696627,Rucci y Levalle,,,
11164357849,-34.6600452,-58.3680832,Mitre y Montes de Oca,,,
11164357850,-34.6616338,-58.3659922,Mitre y 25 de Mayo,,,
11164357851,-34.6666261,-58.3649581,Hospital Fiorito,,,
11164357852,-34.6649397,-58.3660466,Belgrano y Piaggio,,,
11164357853,-34.6658093,-58.3781986,Yrigoyen y Cordero,,,
11164357854,-34.6666283,-58.3787564,Yrigoyen y Villegas,,,
11164357855,-34.669079,-58.3803494,Yrigoyen y Larralde,,,
11164357856,-34.6716156,-58.381211,Yrigoyen y Lafuente,,,
11164357857,-34.6747619,-58.3821415,Yrigoyen y Helguera,,,
11164357858,-34.6759832,-58.3840011,Galicia y Santiago del Estero,,,Linea 247
11164357859,-34.6760456,-58.3839293,Galicia y Santiago del Estero,,,
11164357862,-34.6761978,-58.3854959,Santa Fe y Entre Rios,,,Linea 247
11164357863,-34.6764048,-58.3857499,Santa Fe y Entre Rios,,,
11164357864,-34.6770007,-58.3864749,Santa Fe y Bravo,,,Linea 247
11164357865,-34.6772279,-58.3867535,Santa Fe y Bravo,,,
11164357866,-34.6779277,-58.3876208,Santa Fe y Chile,,,Linea 247
11164357867,-34.6781516,-58.3878969,Santa Fe y Chile,,,
11164357868,-34.6788525,-58.3887434,Avenida Cabildo,,,Linea 247
11164357869,-34.6790455,-58.3889622,Avenida Cabildo,,,
11164357870,-34.6797833,-58.3897407,Santa Fe y Paraguay,,,Linea 247
11164357871,-34.6799815,-58.3899764,Santa Fe y Paraguay,,,
11164357872,-34.6806497,-58.3908149,San Martín y Brasil,,,Linea 247
11164357873,-34.6807955,-58.3909931,San Martín y Brasil,,,
11164357874,-34.6821916,-58.3927358,San Martín y Colombia,,,Linea 247
11164357875,-34.6822325,-58.3927893,San Martín y Colombia,,,
11164357876,-34.6833149,-58.3941575,San Martín y Jean Jaures,,,Linea 247
11164357877,-34.6835337,-58.3944271,San Martín y Jean Jaures,,,
11164357878,-34.6839497,-58.3952275,Perón y San Martín,,,
11164357879,-34.6829542,-58.3960862,Perón y Catamarca,,,
11164357880,-34.6818327,-58.3970653,Perón y Fernández,,,
11164357881,-34.6789372,-58.3995614,Perón y Humberto Primo,,,
11164357882,-34.6776835,-58.4006635,Perón y Rivadavia,,,
11164357883,-34.6784142,-58.4026389,Rivadavia y Tuyutí,,,Linea 247
11164357884,-34.6786967,-58.4027762,Rivadavia y Tuyutí,,,
11164357885,-34.6803229,-58.4049585,Plazoleta Soler,,,Linea 247
11164357886,-34.6801798,-58.4048415,Plazoleta Soler,,,
11164357887,-34.6817426,-58.4061198,Rivadavia y Callao,,,Linea 247
11164357888,-34.6819336,-58.4062815,Rivadavia y Callao,,,
11164357889,-34.6833456,-58.4074141,Rivadavia y Chaco,,,Linea 247
11164357890,-34.6835455,-58.4075758,Rivadavia y Chaco,,,
11164357891,-34.6845937,-58.4083934,Rivadavia y Quindimil,,,Linea 247
11164357892,-34.6856724,-58.410353,Rivadavia y Liniers,,,Linea 247
11164357893,-34.6858024,-58.4106394,Rivadavia y Liniers,,,
11164357894,-34.6861516,-58.4114431,Rivadavia y Ocampo,,,Linea 247
11164357895,-34.6862626,-58.4117339,Rivadavia y Ocampo,,,
11164357896,-34.6870097,-58.4138279,Rivadavia y D´Elia,,,Linea 247
11164357897,-34.6870914,-58.4140585,Rivadavia y D´Elia,,,
11164357898,-34.6887509,-58.4169513,Rivadavia y Viamonte,,,
11164357899,-34.6898063,-58.4192984,Coto Lanus Oeste,,,Linea 247
11164357900,-34.6899273,-58.4195695,Coto Lanus Oeste,,,
11164357901,-34.691487,-58.422799,Moreno y Rivadavia,,,
11164357902,-34.6939161,-58.4205194,Chubut y Moreno,,,
11164357903,-34.6947447,-58.4218482,Chubut y Del Valle,,,Linea 247
11164357904,-34.6948613,-58.4220577,Chubut y Del Valle,,,
11164362205,-34.6953893,-58.4229434,Chubut y 25 de Mayo,,,Linea 247
11164362206,-34.6955289,-58.4231525,Chubut y 25 de Mayo,,,
11164362207,-34.6960595,-58.4240306,Tagle y Yerbal,,,Linea 247
11164362208,-34.6961959,-58.4242668,Tagle y Yerbal,,,
11164362209,-34.6974301,-58.4267258,Tagle y San Vladimiro,,,Linea 247
11164362210,-34.6975286,-58.4268979,Tagle y San Vladimiro,,,
11164362211,-34.6981884,-58.4281359,Tagle y Avellaneda,,,
11164362212,-34.6991451,-58.4297184,Olazábal y Tagle,,,
11164362213,-34.7009321,-58.4283482,Olazabal y Dean Funes,,,
11164362214,-34.7021665,-58.4275481,Mendoza y Olázabal,,,
11164362215,-34.7030174,-58.4291861,Mendoza y Hernandarias,,,Linea 247
11164362216,-34.7031304,-58.4294063,Mendoza y Hernandarias,,,
11164362217,-34.6846454,-58.3957984,San Martín y Pallarés,,,Linea 247
11164362218,-34.6847917,-58.3959811,San Martín y Pallarés,,,
11164362219,-34.6858858,-58.3973746,Avenida Remedios de Escalada,,,Linea 247
11164362220,-34.6862262,-58.3978234,Avenida Remedios de Escalada,,,
11164362221,-34.6873113,-58.3991734,San Martín y Resistencia,,,Linea 247
11164362222,-34.6874607,-58.3993552,San Martín y Resistencia,,,
11164362223,-34.6879171,-58.3999105,San Martín y Formosa,,,
11164362224,-34.688201,-58.4002478,San Martín y Formosa,,,
11164362225,-34.6896385,-58.4019998,Avenida Quindimil,,,
11164362226,-34.689935,-58.4023023,Avenida Quindimil,,,
11164362227,-34.6913965,-58.403699,San Martín y Ocampo,,,Linea 247
11164362228,-34.6918402,-58.4040933,San Martín y Ocampo,,,
11164362229,-34.6928027,-58.4050064,San Martín y D´elia,,,
11164362230,-34.6929813,-58.4051757,San Martín y D´elia,,,
11164362231,-34.694198,-58.4063359,San Martín y Sayos,,,
11164362232,-34.6944484,-58.4065725,San Martín y Sayos,,,
11164362233,-34.6959356,-58.4079868,San Martín y Viamonte,,,
11164362234,-34.6962203,-58.4082453,San Martín y Viamonte,,,
11164362235,-34.6981092,-58.4099275,San Martín y Maza,,,
11164362236,-34.6980432,-58.4098673,San Martín y Maza,,,
11164362237,-34.6998674,-58.4114777,San Martín y Moreno,,,
11164362238,-34.7001789,-58.411748,San Martín y Moreno,,,
11164362239,-34.7023001,-58.4136664,San Martín y Lavallol,,,
11164362240,-34.702963,-58.4142585,San Martín y Del Valle,,,
11164362241,-34.7033597,-58.4146133,San Martín y Del Valle,,,
11164362242,-34.7042663,-58.4154267,San Martín y 25 de Mayo,,,
11164362243,-34.7044322,-58.4155757,San Martín y 25 de Mayo,,,
11164362244,-34.7052845,-58.4164134,San Martín y Yerbal,,,
11164362245,-34.705502,-58.4166003,San Martín y Yerbal,,,
11164362246,-34.7078194,-58.4185264,San Martín y San Vladimiro,,,
11164362247,-34.7089949,-58.4194808,San Martín y Avellaneda,,,
11164362248,-34.709238,-58.4198861,San Martín y Avellaneda,,,
11164362249,-34.7102458,-58.4218136,San Martín y Don Orione,,,
11164362250,-34.7104018,-58.4221064,San Martín y Don Orione,,,
11164362251,-34.7110384,-58.423309,San Martín y Hernandarias,,,
11164362252,-34.7120621,-58.4257389,Magallanes y San Martin,,,
11164362253,-34.7103346,-58.4270669,Magallanes e Islandia,,,
11164362254,-34.7101415,-58.4272141,Magallanes e Islandia,,,
11164362255,-34.7091423,-58.4280018,Magallanes y Estados Unidos,,,
11164362256,-34.7083705,-58.4285858,Magallanes y Catamarca,,,
11164362257,-34.7081307,-58.4287668,Magallanes y Catamarca,,,
11164362258,-34.707372,-58.4293547,Magallanes y Canada,,,
11164362259,-34.707149,-58.4295204,Magallanes y Canada,,,
11164362260,-34.7063916,-58.4301044,Magallanes y Fernández,,,
11164362261,-34.7042475,-58.4315644,Mendoza y Magallanes,,,Linea 247
11164362262,-34.7044219,-58.4318941,Mendoza y Magallanes,,,
11164362263,-34.7048882,-58.4327956,Recondo y Suárez,,,
11164362264,-34.7049968,-58.4330021,Recondo y Suárez,,,
11164362265,-34.7054977,-58.4339568,Recondo y Hornos,,,
11164362266,-34.7056287,-58.43419,Recondo y Hornos,,,
11164362267,-34.7061385,-58.4351544,Recondo y Darwin,,,
11164362268,-34.7062808,-58.4354234,Recondo y Darwin,,,
11164362269,-34.7076977,-58.438114,Recondo y Murature,,,
11164362270,-34.7078271,-58.4383637,Recondo y Murature,,,
11164362271,-34.7089287,-58.4404315,Recondo y Bravo,,,
11164362272,-34.7090171,-58.4405987,Recondo y Bravo,,,
11164362273,-34.7094966,-58.4415057,Recondo y Filardi,,,
11164362274,-34.7095614,-58.4416283,Recondo y Filardi,,,
11164362275,-34.7100658,-58.442538,Recondo y Morazán,,,
11164362276,-34.7101422,-58.4426851,Recondo y Morazán,,,
11164362277,-34.7106421,-58.4436348,Recondo y Milán,,,
11164362278,-34.7119246,-58.4462008,Recondo y Galdós,,,
11164362279,-34.7120214,-58.4463736,Recondo y Galdós,,,
11164362280,-34.7125124,-58.447278,Escuela 67,,,
11164362281,-34.7126287,-58.4474936,Escuela 67,,,
11166125364,-34.7494495,-58.3368246,Flores y Calle 197,,,
11166125365,-34.7492964,-58.3365164,Flores y Calle 197,,,
11166125366,-34.7482944,-58.3344706,Flores y Calle 195,,,
11166125367,-34.7474072,-58.3326793,Flores y Calle 193 Bis,,,
11166125368,-34.7463167,-58.3307614,Flores y Calle 192,,,
11166125369,-34.7429088,-58.3250744,Flores y San Marcos,,,
11166125370,-34.7428808,-58.3250274,Flores y San Marcos,,,
11166125371,-34.7418297,-58.3232606,Flores y Calle 885,,,
11166125372,-34.7417244,-58.3230843,Flores y Calle 184,,,
11166125373,-34.7373567,-58.3214989,Camino Belgrano y Braggio,,,
11166125374,-34.7347711,-58.3244832,Camino Belgrano y Cisterna,,,
11166125375,-34.7339228,-58.3254564,Avenida Montevideo,,,
11166125376,-34.7306473,-58.3292306,Parque Industrial Quilmes,,,
11166125377,-34.7307817,-58.3290842,Parque Industrial Quilmes,,,
11166125378,-34.727163,-58.3332496,Coronel Lynch,,,
11166125379,-34.7268692,-58.333605,Coronel Lynch,,,
11166125380,-34.7251199,-58.3356219,Camino Belgrano y Victor Hugo,,,
11166125381,-34.7222672,-58.3389331,Avenida Onsari,,,
11166125382,-34.7209604,-58.3404298,Camino Belgrano y Dirk Kloosterman,,,
11166125383,-34.7190658,-58.3426109,Camino Belgrano y Rondeau,,,
11166125384,-34.7183297,-58.3434696,Camino Belgrano y Condarco,,,
11166125385,-34.7166496,-58.3454193,Camino Belgrano y Mendez,,,
11166125386,-34.7164559,-58.3456303,Camino Belgrano y Mendez,,,
11166125387,-34.7147333,-58.3476088,Camino Belgrano y De los Italianos,,,
11166125388,-34.7140922,-58.3480695,Matanza y Camino Belgrano,,,
11166125389,-34.7126157,-58.3463617,Matanza y Caxaraville,,,
11166125390,-34.7116663,-58.3452622,Matanza y Campichuelo,,,
11166125391,-34.7107132,-58.3441484,Matanza y Cangallo,,,
11166125392,-34.7099899,-58.3433191,Matanza y De la Serna,,,
11166125393,-34.7085308,-58.3416321,Matanza y Casacuberta,,,
11166125394,-34.7077452,-58.340722,Matanza y Helguera,,,
11166125395,-34.7068729,-58.3397116,Matanza y Heredia,,,
11166125396,-34.7062502,-58.3390011,Matanza y Lafuente,,,
11166125397,-34.7041652,-58.3372425,Larralde y Matanza,,,
11166125398,-34.7021572,-58.3400753,Centenario Uruguayo,,,
11166125399,-34.7000729,-58.3425735,Plaza Cabezas,,,
11166125400,-34.6987564,-58.3441509,Cementerio de Avellaneda,,,
11166125401,-34.6966645,-58.346646,Larralde y El Salvador,,,
11166125402,-34.6955032,-58.3480087,Larralde y Suipacha,,,
11166125403,-34.6941175,-58.3496598,Plaza Uruguay,,,
11166125404,-34.692505,-58.3515488,Larralde y Molina,,,
11166126805,-34.6905907,-58.3538267,Larralde y General Madariaga,,,
11166126806,-34.6895986,-58.3549865,Larralde y Ferré,,,
11166126807,-34.6894081,-58.3552153,Larralde y Ferré,,,
11166126808,-34.6878709,-58.3569048,Larralde y Supisiche,,,
11166126809,-34.6867009,-58.3583285,Plazoleta Don Bosco,,,
11166126810,-34.685389,-58.3599744,Larralde y O'Higgins,,,
11166126811,-34.6851898,-58.360221,Larralde y O'Higgins,,,
11166126812,-34.6843861,-58.3619956,Sarmiento y García,,,
11166126813,-34.6841788,-58.3617646,Sarmiento y Larralde,,,
11166126814,-34.6865361,-58.3646398,Heredia y Sarmiento,,,
11166126815,-34.685321,-58.3661324,Heredia y Tres Sargentos,,,
11166126816,-34.6851512,-58.366344,Heredia y Tres Sargentos,,,
11166126817,-34.6846695,-58.3669474,Gral . Heredia y Reconquista,,,
11166126818,-34.6845186,-58.3671412,Heredia y Reconquista,,,
11166126819,-34.6834913,-58.3684441,Heredia y Elizalde,,,
11166126820,-34.6833382,-58.3686378,Heredia y Elizalde,,,
11166126821,-34.6817876,-58.370554,Heredia y Lacarra,,,
11166126822,-34.6793998,-58.3692044,Guemes y Lucena,,,
11166126823,-34.6769405,-58.3663396,Alto Avellaneda,,,
11166126824,-34.675072,-58.3642178,Municipalidad de Avellaneda,,,
11166126825,-34.673672,-58.3626385,Museo Ferroviario,,,
11166126826,-34.669849,-58.3627813,Belgrano y Velez Sársfield,,,
11166126827,-34.6681138,-58.3639622,Plaza Lolita Torres,,,
11166126828,-34.6880862,-58.4155587,Humahuaca y Tacuarí,,,
11168650759,-34.6663131,-58.3620806,San Martín y General Paz,,,
11168650760,-34.6684057,-58.3637756,Plaza Ucrania,,,
11168650761,-34.6701454,-58.3625828,Belgrano y Velez Sársfield,,,
11168650762,-34.6715584,-58.361624,Belgrano 1372,,,
11168650763,-34.6738582,-58.3626321,Museo Ferroviario,,,
11168650764,-34.6751495,-58.3640928,CBC Avellaneda,,,
11168650765,-34.6803081,-58.3685294,Lacarra y Lucena,,,
11168650766,-34.6819845,-58.3703254,Heredia y Lacarra,,,
11168650767,-34.6865227,-58.3643462,Sarmiento y Heredia,,,
11168650768,-34.686889,-58.3580905,Larralde y Salta,,,
11168650769,-34.6880497,-58.3567174,Larralde y Supisiche,,,
11168650770,-34.6905653,-58.3535471,Madariaga y Larralde,,,
11168650771,-34.6917273,-58.3504119,Arredondo y Molina,,,
11168650772,-34.6932702,-58.3485533,Arredondo y Deheza,,,
11168650773,-34.6942346,-58.3473908,Arredondo y Pasteur,,,
11168650774,-34.6956558,-58.3456818,Arredondo 4060,,,
11168650775,-34.6968161,-58.3442676,Arredondo y Pedernera,,,
11168650776,-34.6974388,-58.3435309,Arredondo 371,,,
11168650777,-34.6983543,-58.3424351,Arredondo 4480,,,
